"key"	"name_de"	"ddd"
"C07FB03"	"Atenolol und andere Antihypertensiva"	""
"C07FB07"	"Bisoprolol und andere Antihypertensiva"	""
"C07FB12"	"Nebivolol und andere Antihypertensiva"	""
"C07FB22"	"Metoprolol und Nifedipin"	"Standarddosis: 1 Applikationsform O "
"C07FB23"	"Atenolol und Nifedipin"	"Standarddosis: 1 Applikationsform O "
"C07FB24"	"Metoprolol und Felodipin"	"Standarddosis: 1 Applikationsform O "
"C07FB25"	"Atenolol, Chlortalidon und Hydralazin"	"Standarddosis: 1 Applikationsform O "
"C07FB26"	"Acebutolol und Nifedipin"	"Standarddosis: 1 Applikationsform O "
"C07GA19"	"Bupranolol und andere Mittel"	""
"C08CA01"	"Amlodipin"	"5 mg O"
"C08CA02"	"Felodipin"	"5 mg O"
"C08CA03"	"Isradipin"	"5 mg O,P"
"C08CA04"	"Nicardipin"	"90 mg O,P"
"C08CA05"	"Nifedipin"	"30 mg O,P"
"C08CA06"	"Nimodipin"	"0,3 g O; 50 mg P"
"C08CA07"	"Nisoldipin"	"20 mg O"
"C08CA08"	"Nitrendipin"	"20 mg O"
"C08CA09"	"Lacidipin"	"4 mg O"
"C08CA10"	"Nilvadipin"	"8 mg O"
"C08CA11"	"Manidipin"	"10 mg O"
"C08CA12"	"Barnidipin"	"10 mg O"
"C08CA13"	"Lercanidipin"	"10 mg O"
"C08CA14"	"Cilnidipin"	"10 mg O"
"C08CA15"	"Benidipin"	""
"C08CA16"	"Clevidipin"	"0,12 g P "
"C08CA55"	"Nifedipin, Kombinationen"	""
"C08CX01"	"Mibefradil"	"75 mg O"
"C08DA01"	"Verapamil"	"0,24 g O,P"
"C08DA02"	"Gallopamil"	"0,1 g O "
"C08DA51"	"Verapamil, Kombinationen"	""
"C08DA81"	"Verapamil in Kombination mit Chinidin"	""
"C08DB01"	"Diltiazem"	"0,24 g O"
"C08EA01"	"Fendilin"	""
"C08EA02"	"Bepridil"	"0,3 g O"
"C08EX01"	"Lidoflazin"	"0,18 g O"
"C08EX02"	"Perhexilin"	""
"C08GA01"	"Nifedipin und Diuretika"	"Standarddosis: 1 Applikationsform O "
"C08GA02"	"Amlodipin und Diuretika"	""
"C08GA23"	"Verapamil und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C08GA53"	"Verapamil, Hydrochlorothiazid und Triamteren"	"Standarddosis: 1 Applikationsform O "
"C09AA01"	"Captopril"	"50 mg O"
"C09AA02"	"Enalapril"	"10 mg O,P"
"C09AA03"	"Lisinopril"	"10 mg O"
"C09AA04"	"Perindopril"	"4 mg O"
"C09AA05"	"Ramipril"	"2,5 mg O"
"C09AA06"	"Quinapril"	"15 mg O,P"
"C09AA07"	"Benazepril"	"7,5 mg O"
"C09AA08"	"Cilazapril"	"2,5 mg O"
"C09AA09"	"Fosinopril"	"15 mg O"
"C09AA10"	"Trandolapril"	"2 mg O"
"C09AA11"	"Spirapril"	"6 mg O"
"C09AA12"	"Delapril"	"30 mg O"
"C09AA13"	"Moexipril"	"15 mg O"
"C09AA14"	"Temocapril"	"10 mg O"
"C09AA15"	"Zofenopril"	"30 mg O"
"C09AA16"	"Imidapril"	"10 mg O"
"C09BA01"	"Captopril und Diuretika"	""
"C09BA02"	"Enalapril und Diuretika"	""
"C09BA03"	"Lisinopril und Diuretika"	""
"C09BA04"	"Perindopril und Diuretika"	""
"C09BA05"	"Ramipril und Diuretika"	""
"C09BA06"	"Quinapril und Diuretika"	""
"C09BA07"	"Benazepril und Diuretika"	""
"C09BA08"	"Cilazapril und Diuretika"	""
"C09BA09"	"Fosinopril und Diuretika"	""
"C09BA12"	"Delapril und Diuretika"	""
"C09BA13"	"Moexipril und Diuretika"	""
"C09BA15"	"Zofenopril und Diuretika"	""
"C09BA21"	"Captopril und Hydrochlorothiazid"	"Standarddosis. 1 Applikationsform O "
"C09BA22"	"Enalapril und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09BA23"	"Lisinopril und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09BA25"	"Ramipril und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09BA26"	"Quinapril und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09BA27"	"Benazepril und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09BA28"	"Cilazapril und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09BA29"	"Fosinopril und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09BA33"	"Moexipril und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09BA35"	"Zofenopril und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09BA54"	"Perindopril und Indapamid"	"Standarddosis: 1 Applikationsform O "
"C09BA55"	"Ramipril und Piretanid"	"Standarddosis. 1 Applikationsform O "
"C09BB02"	"Enalapril und Lercanidipin"	"Standarddosis: 1 Applikationsform O "
"C09BB03"	"Lisinopril und Amlodipin"	""
"C09BB04"	"Perindopril und Amlodipin"	"Standarddosis: 1 Applikationsform O "
"C09BB05"	"Ramipril und Felodipin"	"Standarddosis: 1 Applikationsform O "
"C09BB06"	"Enalapril und Nitrendipin"	"Standarddosis: 1 Applikationsform O "
"C09BB07"	"Ramipril und Amlodipin"	"Standarddosis: 1 Applikationsform O "
"C09BB10"	"Trandolapril und Verapamil"	"Standarddosis: 1 Applikationsform O "
"C09BB12"	"Delapril und Manidipin"	"Standarddosis: 1 Applikationsform O "
"C09BX01"	"Perindopril, Amlodipin und Indapamid"	""
"C09CA01"	"Losartan"	"50 mg O"
"C09CA02"	"Eprosartan"	"0,6 g O"
"C09CA03"	"Valsartan"	"80 mg O"
"C09CA04"	"Irbesartan"	"0,15 g O"
"C09CA05"	"Tasosartan"	""
"C09CA06"	"Candesartan"	"8 mg O"
"C09CA07"	"Telmisartan"	"40 mg O"
"C09CA08"	"Olmesartanmedoxomil"	"20 mg O"
"C09CA09"	"Azilsartanmedoxomil"	"40 mg O "
"C09CA10"	"Fimasartan"	""
"C09DA01"	"Losartan und Diuretika"	""
"C09DA02"	"Eprosartan und Diuretika"	""
"C09DA03"	"Valsartan und Diuretika"	""
"C09DA04"	"Irbesartan und Diuretika"	""
"C09DA06"	"Candesartan und Diuretika"	""
"C09DA07"	"Telmisartan und Diuretika"	""
"C09DA08"	"Olmesartanmedoxomil und Diuretika"	""
"C09DA09"	"Azilsartanmedoxomil und Diuretika"	""
"C09DA21"	"Losartan und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09DA22"	"Eprosartan und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09DA23"	"Valsartan und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09DA24"	"Irbesartan und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09DA26"	"Candesartan und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09DA27"	"Telmisartan und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09DA28"	"Olmesartanmedoxomil und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09DB01"	"Valsartan und Amlodipin"	"Standarddosis: 1 Applikationsform O "
"C09DB02"	"Olmesartanmedoxomil und Amlodipin"	"Standarddosis: 1 Applikationsform O "
"C09DB04"	"Telmisartan und Amlodipin"	"Standarddosis: 1 Applikationsform O "
"C09DB05"	"Irbesartan und Amlodipin"	""
"C09DB06"	"Losartan und Amlodipin"	""
"C09DB07"	"Candesartan und Amlodipin"	"Standarddosis: 1 Applikationsform O "
"C09DX01"	"Valsartan, Amlodipin und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09DX02"	"Valsartan und Aliskiren"	""
"C09DX03"	"Olmesartanmedoxomil, Amlodipin und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09XA01"	"Remikiren"	""
"C09XA02"	"Aliskiren"	"0,15 g O"
"C09XA52"	"Aliskiren und Hydrochlorothiazid"	"Standarddosis: 1 Applikationsform O "
"C09XA53"	"Aliskiren und Amlodipin"	""
"C09XA54"	"Aliskiren, Amlodipin und Hydrochlorothiazid"	""
"C10AA01"	"Simvastatin"	"30 mg O"
"C10AA02"	"Lovastatin"	"45 mg O"
"C10AA03"	"Pravastatin"	"30 mg O"
"C10AA04"	"Fluvastatin"	"60 mg O"
"C10AA05"	"Atorvastatin"	"20 mg O"
"C10AA06"	"Cerivastatin"	"0,2 mg O"
"C10AA07"	"Rosuvastatin"	"10 mg O"
"C10AA08"	"Pitavastatin"	"2 mg O"
"C10AB01"	"Clofibrat"	"2 g O"
"C10AB02"	"Bezafibrat"	"0,6 g O"
"C10AB03"	"Aluminiumclofibrat"	""
"C10AB04"	"Gemfibrozil"	"1,2 g O"
"C10AB05"	"Fenofibrat"	"0,2 g O mikronisiert; 0,25 g O nicht mikronisiert "
"C10AB06"	"Simfibrat"	""
"C10AB07"	"Ronifibrat"	""
"C10AB08"	"Ciprofibrat"	"0,1 g O"
"C10AB09"	"Etofibrat"	""
"C10AB10"	"Clofibrid"	""
"C10AB11"	"Cholinfenofibrat"	"0,135 g O bezogen auf Fenofibratsäure"
"C10AB12"	"Etofyllinclofibrat"	""
"C10AC01"	"Colestyramin"	"14 g O"
"C10AC02"	"Colestipol"	"20 g O"
"C10AC03"	"Colextran"	""
"C10AC04"	"Colesevelam"	"3,75 g O"
"C10AD01"	"Niceritrol"	"1,5 g O"
"C10AD02"	"Nicotinsäure"	"2 g O"
"C10AD03"	"Nicofuranose"	""
"C10AD04"	"Aluminiumnicotinat"	""
"C10AD05"	"Nicotinylalkohol (Pyridylcarbinol)"	"0,9 g O"
"C10AD06"	"Acipimox"	"0,5 g O"
"C10AD08"	"Xantinolnicotinat"	"2 g O "
"C10AD09"	"alfa-Tocopherolnicotinat"	""
"C10AD52"	"Nicotinsäure, Kombinationen"	"2 g O bezogen auf Nicotinsäure "
"C10AP03"	"Knoblauchzwiebel"	""
"C10AX01"	"Dextrothyroxin"	"4 mg O"
"C10AX02"	"Probucol"	""
"C10AX03"	"Tiadenol"	""
"C10AX05"	"Meglutol"	""
"C10AX06"	"Omega-3-Fettsäuren inkl. andere Ester und Säuren"	""
"C10AX07"	"Magnesiumpyridoxal-5-phosphatglutamat"	""
"C10AX08"	"Policosanol"	""
"C10AX09"	"Ezetimib"	"10 mg O"
"C10AX10"	"Alipogentiparvovec"	"24 DE P "
"C10AX11"	"Mipomersen"	""
"C10AX12"	"Lomitapid"	"40 mg O "
"C10AX13"	"Evolocumab"	"14 mg P"
"C10AX14"	"Beta-Sitosterin"	"4,5 g O "
"C10AX21"	"Phospholipide"	""
"C10BA01"	"Lovastatin und Nicotinsäure"	""
"C10BA02"	"Simvastatin und Ezetimib"	"Standarddosis: 1 Applikationsform O "
"C10BA03"	"Pravastatin und Fenofibrat"	"Standarddosis: 1 Applikationsform O "
"C10BA04"	"Simvastatin und Fenofibrat"	""
"C10BA05"	"Atorvastatin und Ezetimib"	"Standarddosis: 1 Applikationsform O "
"C10BA06"	"Rosuvastatin und Ezetimib"	""
"C10BB01"	"Clofibrat und Nicotinsäure"	""
"C10BB02"	"Clofibrat in Kombination mit anderen Mitteln, die den Lipidstoffwechsel beeinflussen"	""
"C10BE11"	"Phospholipide, Kombinationen"	""
"C10BP03"	"Knoblauchzwiebel, Kombinationen"	""
"C10BX01"	"Simvastatin und Acetylsalicylsäure"	"30 mg O bezogen auf Simvastatin"
"C10BX02"	"Pravastatin und Acetylsalicylsäure"	""
"C10BX03"	"Atorvastatin und Amlodipin"	""
"C10BX04"	"Simvastatin, Acetylsalicylsäure und Ramipril"	""
"C10BX05"	"Rosuvastatin und Acetylsalicylsäure"	""
"C10BX06"	"Atorvastatin, Acetylsalicylsäure und Ramipril"	""
"C10BX07"	"Rosuvastatin, Amlodipin und Lisinopril"	""
"C10BX08"	"Atorvastatin und Acetylsalicylsäure"	""
"C10BX09"	"Rosuvastatin und Amlodipin"	""
"D01AA01"	"Nystatin"	"250 TSD E T "
"D01AA02"	"Natamycin"	""
"D01AA03"	"Hachimycin"	""
"D01AA04"	"Pecilocin"	""
"D01AA06"	"Mepartricin"	""
"D01AA07"	"Pyrrolnitrin"	""
"D01AA08"	"Griseofulvin"	""
"D01AA10"	"Amphotericin B"	""
"D01AA20"	"Kombinationen"	""
"D01AA51"	"Nystatin, Kombinationen"	"2,5 g T "
"D01AA91"	"Nystatin und Zinkoxid"	"2,5 g T "
"D01AC01"	"Clotrimazol"	"25 mg T "
"D01AC02"	"Miconazol"	"40 mg T "
"D01AC03"	"Econazol"	""
"D01AC04"	"Chlormidazol"	""
"D01AC05"	"Isoconazol"	""
"D01AC06"	"Tiabendazol"	""
"D01AC07"	"Tioconazol"	"20 mg T "
"D01AC08"	"Ketoconazol"	"30 mg T (Creme) "
"D01AC09"	"Sulconazol"	""
"D01AC10"	"Bifonazol"	"10 mg T "
"D01AC11"	"Oxiconazol"	"10 mg T "
"D01AC12"	"Fenticonazol"	""
"D01AC13"	"Omoconazol"	""
"D01AC14"	"Sertaconazol"	""
"D01AC15"	"Fluconazol"	""
"D01AC16"	"Flutrimazol"	""
"D01AC17"	"Eberconazol"	""
"D01AC20"	"Kombinationen"	""
"D01AC30"	"Croconazol"	""
"D01AC51"	"Clotrimazol, Kombinationen"	""
"D01AC52"	"Miconazol, Kombinationen"	""
"D01AC53"	"Econazol, Kombinationen"	""
"D01AC60"	"Bifonazol, Kombinationen"	""
"D01AE01"	"Bromchlorsalicylanilid"	""
"D01AE02"	"Methylrosanilin"	""
"D01AE03"	"Tribrommetacresol"	""
"D01AE04"	"Undecylensäure"	""
"D01AE05"	"Polynoxylin"	""
"D01AE06"	"2-(4-Chlorphenoxy)ethanol"	""
"D01AE07"	"Chlorphenesin"	""
"D01AE08"	"Ticlaton"	""
"D01AE09"	"Sulbentin"	""
"D01AE10"	"Ethylhydroxybenzoat"	""
"D01AE11"	"Haloprogin"	""
"D01AE12"	"Salicylsäure"	"0,3 g T Seborrhoea capitis "
"D01AE13"	"Selendisulfid"	""
"D01AE14"	"Ciclopirox"	"20 mg T bezogen auf Ciclopiroxolamin (Creme) "
"D01AE15"	"Terbinafin"	"10 mg T "
"D01AE16"	"Amorolfin"	""
"D01AE17"	"Dimazol"	""
"D01AE18"	"Tolnaftat"	"15 mg T "
"D01AE19"	"Tolciclat"	""
"D01AE20"	"Kombinationen"	""
"D01AE21"	"Flucytosin"	""
"D01AE22"	"Naftifin"	""
"D01AE23"	"Butenafin"	""
"D01AE24"	"Dichlorophen"	""
"D01AE26"	"Bromsalicylisopropylamid"	""
"D01AE51"	"Bromchlorsalicylanilid, Kombinationen"	""
"D01AE54"	"Undecylensäure, Kombinationen"	""
"D01AE62"	"Salicylsäure, Kombinationen"	""
"D01AE68"	"Tolnaftat, Kombinationen"	""
"D01AE74"	"Dichlorophen, Kombinationen"	""
"D01AE75"	"Buclosamid, Kombinationen"	""
"D01BA01"	"Griseofulvin"	"0,5 g O"
"D01BA02"	"Terbinafin"	"0,25 g O"
"D02AA01"	"Dimeticon"	""
"D02AA02"	"Phenylmethylpolysiloxan"	""
"D02AA03"	"Polysiloxan"	""
"D02AA20"	"Kombinationen"	""
"D02AB01"	"Zinkoxid"	"Standarddosis: 2,5 g Salbe etc. T "
"D02AB02"	"Zinksulfat"	""
"D02AB51"	"Zinkoxid, Kombinationen"	"Standarddosis: 2,5 g Salbe etc. T "
"D02AB52"	"Zinksulfat, Kombinationen"	""
"D02AC01"	"Basistherapeutika"	""
"D02AC02"	"Linolsäure"	""
"D02AC05"	"Ethyllinolat"	""
"D02AC52"	"Linolsäure, Kombinationen"	""
"D02AC54"	"Paraffin, Kombinationen"	""
"D02AD10"	"Verschiedene"	""
"D02AE01"	"Harnstoff"	"0,2 g T "
"D02AE02"	"Carbamidperoxid"	""
"D02AE51"	"Harnstoff, Kombinationen"	""
"D02AF01"	"Salicylsäure"	""
"D02AP01"	"Nachtkerzensamenöl"	""
"D02AP02"	"Olivenöl"	""
"D02AP53"	"Sojaöl, Kombinationen"	""
"D02AX03"	"Guajazulen"	""
"D02AX05"	"Schwefel-haltige Mittel"	""
"D02AX06"	"Glycerol"	""
"D02AX07"	"Plazentaextrakt"	""
"D02AX08"	"Glucose"	""
"D02AX09"	"Thymol"	""
"D02AX10"	"Kieselsäure"	""
"D02AX20"	"Kombinationen"	""
"D02BA01"	"Aminobenzoesäure"	""
"D02BA02"	"Octinoxat"	""
"D02BA20"	"Kombinationen"	""
"D02BB01"	"Betacaroten"	"0,1 g O"
"D02BB02"	"Afamelanotid"	""
"D02BB51"	"Betacaroten, Kombinationen"	""
"D03AA01"	"Lebertran"	""
"D03AA51"	"Lebertran, Kombinationen"	""
"D03AC50"	"Narbenbehandlungsmittel, Kombinationen"	""
"D03AH01"	"Calendula"	""
"D03AH02"	"Echinacea"	""
"D03AH20"	"Kombinationen"	""
"D03AP01"	"Hamamelisblätter und -rinde"	""
"D03AP02"	"Ringelblumenblüten"	""
"D03AP03"	"Arnikablüten"	""
"D03AP04"	"Kamillenblüten"	""
"D03AP05"	"Weizenkeimextrakt"	""
"D03AP06"	"Maiskeimöl"	""
"D03AP07"	"Echinaceakraut"	""
"D03AP08"	"Bromelain**"	"2 g T (Konzentrat proteolytischer Enzyme angereichert aus Bromelain) "
"D03AP30"	"Kombinationen"	""
"D03AP51"	"Hamamelisblätter und -rinde, Kombinationen"	""
"D03AP52"	"Ringelblumenblüten, Kombinationen"	""
"D03AP54"	"Kamillenblüten, Kombinationen"	""
"D03AP57"	"Echinaceakraut, Kombinationen"	""
"D03AX01"	"Cadexomer-Iod"	""
"D03AX02"	"Dextranomer"	""
"D03AX03"	"Dexpanthenol"	"0,125 g T "
"D03AX04"	"Calciumpantothenat"	""
"D03AX05"	"Hyaluronsäure"	""
"D03AX06"	"Becaplermin"	""
"D03AX09"	"Crilanomer"	""
"D03AX10"	"Enoxolon"	""
"D03AX11"	"Natriumchlorit"	""
"D03AX12"	"Trolamin"	""
"D03AX14"	"Kälberblutextrakt"	""
"D03AX16"	"Asiaticosid"	""
"D03AX17"	"Sauermolkekonzentrat"	""
"D03AX18"	"Propolis"	""
"D03AX20"	"Andere Wundbehandlungsmittel"	""
"D03AX27"	"Mineralölraffinat"	""
"D03AX31"	"Phloroglucin"	""
"D03AX32"	"Fliegenlarven"	""
"D03AX33"	"Aluminiumacetattartrat"	""
"D03AX50"	"Andere Wundbehandlungsmittel, Kombinationen"	""
"D03AX53"	"Dexpanthenol, Kombinationen"	""
"D03AX69"	"Titandioxid, Kombinationen"	""
"D03AX70"	"Siliciumdioxid, Kombinationen"	""
"D03AX71"	"Perubalsam, Kombinationen"	""
"D03AX77"	"Mineralölraffinat, Kombinationen"	""
"D03AX79"	"Bakterienlysat, Kombinationen"	""
"D03BA01"	"Trypsin"	""
"D03BA02"	"Kollagenase"	""
"D03BA20"	"Kombinationen"	""
"D03BA50"	"Andere proteolytische Enzyme, Kombinationen"	""
"D03BA52"	"Kollagenase, Kombinationen"	""
"D03BA53"	"Protease, Kombinationen"	""
"D03BA54"	"Desoxyribonuclease, Kombinationen"	""
"D03BA55"	"Catalase, Kombinationen"	""
"D04AA01"	"Thonzylamin"	""
"D04AA02"	"Mepyramin"	""
"D04AA03"	"Thenalidin"	""
"D04AA04"	"Tripelennamin"	""
"D04AA09"	"Chloropyramin"	""
"D04AA10"	"Promethazin"	""
"D04AA12"	"Tolpropamin"	""
"D04AA13"	"Dimetinden"	""
"D04AA14"	"Clemastin"	""
"D04AA15"	"Bamipin"	""
"D04AA16"	"Pheniramin"	""
"D04AA22"	"Isothipendyl"	""
"D04AA32"	"Diphenhydramin"	""
"D04AA33"	"Diphenhydraminmethylbromid"	""
"D04AA34"	"Chlorphenoxamin"	""
"D04AA38"	"Pheniramin"	""
"D04AA39"	"Diphenylpyralin"	""
"D04AA40"	"Dioxopromethazin"	""
"D04AA82"	"Diphenhydramin, Kombinationen"	""
"D04AA91"	"Histapyrrodin, Kombinationen"	""
"D04AB01"	"Lidocain"	""
"D04AB02"	"Cinchocain"	""
"D04AB03"	"Oxybuprocain"	""
"D04AB04"	"Benzocain"	""
"D04AB05"	"Chinisocain"	""
"D04AB06"	"Tetracain"	""
"D04AB07"	"Pramocain"	""
"D04AB11"	"Polidocanol (Lauromacrogol 400)"	""
"D04AB51"	"Lidocain, Kombinationen"	""
"D04AB54"	"Benzocain, Kombinationen"	""
"D04AB61"	"Polidocanol (Lauromacrogol 400), Kombinationen"	""
"D04AH01"	"Cardiospermum"	""
"D04AH20"	"Homöopathische und anthroposophische Antipruriginosa, Kombinationen"	""
"D04AX01"	"Gerbstoffe"	"15 mg T "
"D04AX02"	"Crotamiton"	""
"D04AX03"	"Bufexamac"	"0,1 g T "
"D04AX04"	"Isoprenalin"	""
"D04AX05"	"Campher"	""
"D04AX06"	"Aqua calcariae"	""
"D04AX51"	"Gerbstoff, Kombinationen"	""
"D04AX54"	"Isoprenalin, Kombinationen"	""
"D04AX55"	"Campher, Kombinationen"	""
"D05AA01"	"Bituminosulfonate"	""
"D05AA02"	"Steinkohlenteer"	""
"D05AA50"	"Andere Teere, Kombinationen"	""
"D05AA51"	"Bituminosulfonate, Kombinationen"	""
"D05AA52"	"Steinkohlenteer, Kombinationen"	""
"D05AC01"	"Dithranol"	""
"D05AC51"	"Dithranol, Kombinationen"	""
"D05AD01"	"Trioxysalen"	""
"D05AD02"	"Methoxsalen"	""
"D05AX01"	"Fumarsäure"	""
"D05AX02"	"Calcipotriol"	"75 mcg T "
"D05AX03"	"Calcitriol"	"6 mcg T "
"D05AX04"	"Tacalcitol"	"4 mcg T "
"D05AX05"	"Tazaroten"	""
"D05AX22"	"Calcipotriol und Betamethason"	""
"D05AX51"	"Fumarsäure, Kombinationen"	""
"D05AX52"	"Calcipotriol, Kombinationen"	""
"D05AX56"	"Salicylsäure, Kombinationen"	""
"D05BA01"	"Trioxysalen"	"10 mg O"
"D05BA02"	"Methoxsalen"	"10 mg O"
"D05BA03"	"Bergapten"	""
"D05BB01"	"Etretinat"	"35 mg O"
"D05BB02"	"Acitretin"	"35 mg O"
"D05BH20"	"Kombinationen"	""
"D05BX01"	"Fumarsäure"	""
"D05BX20"	"Fumarsäurealkylester"	""
"D05BX51"	"Fumarsäure-Derivate, Kombinationen"	""
"D06AA01"	"Demeclocyclin"	""
"D06AA02"	"Chlortetracyclin"	""
"D06AA03"	"Oxytetracyclin"	""
"D06AA04"	"Tetracyclin"	""
"D06AA05"	"Meclocyclin"	""
"D06AA20"	"Kombinationen"	""
"D06AX01"	"Fusidinsäure"	"60 mg T "
"D06AX02"	"Chloramphenicol"	""
"D06AX04"	"Neomycin"	""
"D06AX05"	"Bacitracin"	""
"D06AX07"	"Gentamicin"	"2,5 mg T "
"D06AX08"	"Tyrothricin"	""
"D06AX09"	"Mupirocin"	"40 mg T "
"D06AX10"	"Virginiamycin"	""
"D06AX11"	"Rifaximin"	""
"D06AX12"	"Amikacin"	""
"D06AX13"	"Retapamulin"	"20 mg T "
"D06AX14"	"Framycetin"	""
"D06AX20"	"Kombinationen"	""
"D06AX52"	"Chloramphenicol, Kombinationen"	""
"D06AX54"	"Neomycin, Kombinationen"	""
"D06AX58"	"Tyrothricin, Kombinationen"	""
"D06AX64"	"Framycetin, Kombinationen"	""
"D06BA01"	"Sulfadiazin-Silber"	""
"D06BA02"	"Sulfathiazol"	""
"D06BA03"	"Mafenid"	""
"D06BA04"	"Sulfamethizol"	""
"D06BA05"	"Sulfanilamid"	""
"D06BA06"	"Sulfamerazin"	""
"D06BA10"	"Sulfisomidin"	""
"D06BA50"	"Andere Sulfonamide, Kombinationen"	""
"D06BA51"	"Sulfadiazin-Silber, Kombinationen"	""
"D06BA55"	"Sulfanilamid, Kombinationen"	""
"D06BA62"	"Sulfacetamid, Kombinationen"	""
"D06BA63"	"Sulfacarbamid, Kombinationen"	""
"D06BA64"	"Sulfisoxazol, Kombinationen"	""
"D06BB01"	"Idoxuridin"	""
"D06BB02"	"Tromantadin"	""
"D06BB03"	"Aciclovir"	"25 mg T für 5%-ige Zubereitungen "
"D06BB04"	"Podophyllotoxin"	""
"D06BB05"	"Inosin"	""
"D06BB06"	"Penciclovir"	"6 mg T für 1%-ige Zubereitungen "
"D06BB07"	"Lysozym"	""
"D06BB08"	"Ibacitabin"	""
"D06BB09"	"Edoxudin"	""
"D06BB10"	"Imiquimod"	""
"D06BB11"	"Docosanol"	""
"D06BB13"	"Foscarnet"	"12 mg T "
"D06BB15"	"Vidarabin"	""
"D06BB20"	"Kombinationen"	""
"D06BB53"	"Aciclovir, Kombinationen"	""
"D06BB65"	"Vidarabin, Kombinationen"	""
"D06BP01"	"Melissenblätter"	""
"D06BP02"	"Salbeiblätter"	""
"D06BP03"	"Grüner Tee**"	""
"D06BX01"	"Metronidazol"	"15 mg T "
"D06BX02"	"Ingenolmebutat"	"Standarddosis: 1 Applikationsform T "
"D07AA01"	"Methylprednisolon"	""
"D07AA02"	"Hydrocortison"	""
"D07AA03"	"Prednisolon"	""
"D07AB01"	"Clobetason"	""
"D07AB02"	"Hydrocortisonbutyrat"	""
"D07AB03"	"Flumetason"	""
"D07AB04"	"Fluocortin"	""
"D07AB05"	"Fluperolon"	""
"D07AB06"	"Fluorometholon"	""
"D07AB07"	"Flupredniden"	""
"D07AB08"	"Desonid"	""
"D07AB09"	"Triamcinolon"	"2 mg T für 0,1%-ige Zubereitungen "
"D07AB10"	"Alclometason"	""
"D07AB11"	"Hydrocortisonbuteprat"	""
"D07AB19"	"Dexamethason"	""
"D07AB21"	"Clocortolon"	""
"D07AB30"	"Kombinationen mittelstark wirksamer Corticosteroide"	""
"D07AC01"	"Betamethason"	"2 mg T für 0,1%-ige Zubereitungen "
"D07AC02"	"Fluclorolon"	""
"D07AC03"	"Desoximetason"	""
"D07AC04"	"Fluocinolonacetonid"	"0,3 mg T "
"D07AC05"	"Fluocortolon"	""
"D07AC06"	"Diflucortolon"	""
"D07AC07"	"Fludroxycortid"	""
"D07AC08"	"Fluocinonid"	""
"D07AC09"	"Budesonid"	""
"D07AC10"	"Diflorason"	""
"D07AC11"	"Amcinonid"	"1,5 mg T "
"D07AC12"	"Halometason"	""
"D07AC13"	"Mometason"	"1 mg T "
"D07AC14"	"Methylprednisolonaceponat"	"1 mg T "
"D07AC15"	"Beclometason"	""
"D07AC16"	"Hydrocortisonaceponat"	""
"D07AC17"	"Fluticason"	""
"D07AC18"	"Prednicarbat"	"2,5 mg T "
"D07AC19"	"Difluprednat"	""
"D07AC21"	"Ulobetasol"	""
"D07AD01"	"Clobetasol"	"0,5 mg T für 0,05%-ige Zubereitungen "
"D07AD02"	"Halcinonid"	""
"D07BA01"	"Prednisolon und Antiseptika"	""
"D07BA04"	"Hydrocortison und Antiseptika"	""
"D07BB01"	"Flumetason und Antiseptika"	""
"D07BB02"	"Desonid und Antiseptika"	""
"D07BB03"	"Triamcinolon und Antiseptika"	""
"D07BB04"	"Hydrocortisonbutyrat und Antiseptika"	""
"D07BB05"	"Dexamethason und Antiseptika"	""
"D07BB06"	"Flupredniden und Antiseptika"	""
"D07BC01"	"Betamethason und Antiseptika"	""
"D07BC02"	"Fluocinolonacetonid und Antiseptika"	""
"D07BC03"	"Fluocortolon und Antiseptika"	""
"D07BC04"	"Diflucortolon und Antiseptika"	""
"D07BC05"	"Halometason und Antiseptika"	""
"D07BC07"	"Fludroxycortid und Antiseptika"	""
"D07CA01"	"Hydrocortison und Antibiotika"	""
"D07CA02"	"Methylprednisolon und Antibiotika"	""
"D07CA03"	"Prednisolon und Antibiotika"	""
